uid,iid,his_len,hist_id,rating,label,hist_rating,hist_label,timestamp
2224,18300,10,"[15039, 13009, 15215, 17562, 17242, 17481, 17916, 17449, 19067, 19283]",4.0,0,"[3.0, 4.0, 5.0, 2.0, 4.0, 5.0, 3.0, 4.0, 4.0, 5.0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1446508800
17259,18143,10,"[98, 4361, 2301, 2221, 16833, 1123, 279, 26215, 20585, 651]",4.0,0,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",1504656000
13091,126,10,"[3117, 6820, 7855, 8537, 13371, 16227, 16548, 7249, 14872, 5200]",5.0,1,"[5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1458432000
2648,12226,10,"[4415, 4309, 3780, 4724, 11290, 11594, 512, 14565, 781, 2190]",5.0,1,"[5.0, 5.0, 1.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",1468368000
4402,12868,10,"[5306, 6620, 1640, 11169, 6098, 7952, 13255, 12356, 18165, 23147]",3.0,0,"[4.0, 4.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 2.0, 5.0]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",1481068800
6357,23133,10,"[6463, 6999, 7028, 15264, 18998, 19497, 19825, 20903, 21082, 22801]",5.0,1,"[4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1471910400
23249,3740,10,"[2683, 4070, 1420, 2526, 2526, 2733, 5695, 14055, 9534, 14561]",5.0,1,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0]","[0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",1489363200
23448,23836,10,"[23836, 23836, 23836, 23836, 23836, 23836, 23836, 23836, 23836, 23836]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1507507200
21237,11744,10,"[20818, 21286, 7970, 1919, 13269, 4147, 4147, 15674, 16528, 16608]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1465257600
25422,23245,10,"[24721, 24340, 18113, 24367, 4259, 5433, 5433, 13615, 2215, 6025]",5.0,1,"[5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[1, 1, 1, 0, 1, 0, 0, 0, 1, 0]",1502755200
22622,18874,10,"[1583, 3688, 3940, 20320, 295, 296, 3674, 9666, 788, 12494]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1465084800
2571,23776,10,"[969, 6380, 168, 8842, 8918, 23283, 399, 14872, 15169, 15494]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1480636800
16155,698,10,"[2021, 3546, 4074, 4074, 6574, 13046, 8183, 4346, 4935, 698]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1463702400
11720,24330,10,"[4871, 6232, 8385, 14546, 21973, 23521, 3650, 4698, 9658, 10690]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",1482019200
27944,602,10,"[955, 2038, 4603, 5114, 13186, 19509, 2312, 18835, 3582, 35]",5.0,1,"[5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1505088000
6707,19426,10,"[3727, 11802, 23983, 2621, 16663, 17438, 2329, 22745, 3752, 24306]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1494720000
17480,1532,10,"[348, 422, 427, 540, 596, 658, 658, 659, 757, 1292]",4.0,0,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1442880000
18469,7011,10,"[1394, 1789, 2045, 2244, 2460, 2983, 3011, 3431, 3516, 6175]",4.0,0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1447027200
25254,7270,10,"[60, 3751, 6686, 7589, 7589, 10010, 10010, 17577, 4610, 4610]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1499299200
21721,25101,10,"[4745, 9806, 14129, 20334, 574, 5794, 705, 20628, 9103, 21361]",1.0,0,"[5.0, 2.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1505606400
21237,761,10,"[21286, 7970, 1919, 13269, 4147, 4147, 15674, 16528, 16608, 11744]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1467763200
8159,15072,10,"[205, 205, 1423, 829, 5725, 4601, 3814, 11622, 7508, 8968]",1.0,0,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1466121600
20678,14168,10,"[1823, 2768, 3973, 5422, 7183, 8155, 9095, 12244, 12263, 13079]",5.0,1,"[2.0, 5.0, 4.0, 3.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0]","[0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",1453075200
3770,6591,10,"[16447, 128, 12273, 14210, 281, 699, 706, 5320, 9338, 10738]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1444867200
2734,784,10,"[4116, 4648, 5117, 5890, 6438, 7881, 8557, 8558, 257, 678]",5.0,1,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 3.0, 4.0, 5.0]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1430265600
7253,10840,10,"[1049, 1256, 1275, 4119, 4381, 4381, 5103, 5296, 7294, 7387]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 3.0, 5.0, 5.0, 4.0]","[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]",1425772800
24202,279,10,"[15986, 21622, 23301, 27, 128, 140, 168, 199, 205, 257]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1468540800
18,714,10,"[269, 14815, 15172, 714, 4474, 16530, 5062, 12024, 714, 714]",4.0,0,"[4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1505520000
11558,362,10,"[3130, 27, 372, 374, 394, 934, 7328, 3551, 3551, 4419]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1482969600
4823,9940,10,"[1566, 1785, 1904, 6510, 7082, 7082, 2752, 3527, 3638, 5204]",5.0,1,"[5.0, 3.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",1434585600
26718,172,10,"[1245, 4036, 24172, 15745, 21361, 110, 9207, 9207, 10265, 17553]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1504137600
14558,5736,10,"[10249, 22, 2385, 2543, 2950, 3948, 4285, 4354, 5512, 5542]",4.0,0,"[4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1447113600
21772,16292,10,"[18717, 4073, 13801, 121, 21486, 2994, 15240, 2314, 4812, 6229]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0]","[1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",1484092800
10221,17577,10,"[7786, 3973, 1866, 6356, 1139, 1876, 8158, 2215, 23245, 21953]",4.0,0,"[2.0, 3.0, 5.0, 4.0, 1.0, 1.0, 4.0, 5.0, 5.0, 1.0]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",1465862400
10371,3263,10,"[5596, 5596, 1348, 1348, 1982, 1982, 8062, 14497, 669, 3005]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1431820800
12449,11229,10,"[52, 505, 1447, 6476, 6477, 6973, 6973, 415, 2738, 38]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1445644800
26815,24997,10,"[20035, 1212, 1212, 19497, 134, 755, 22701, 24663, 20818, 364]",4.0,0,"[4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 5.0, 4.0, 4.0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",1491264000
10299,23024,10,"[16751, 19569, 20406, 18060, 18061, 18062, 18063, 15840, 21232, 22561]",5.0,1,"[5.0, 5.0, 4.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 4.0]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",1461888000
24906,24593,10,"[5771, 25029, 24532, 2776, 4804, 6463, 8141, 21772, 21775, 23322]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1489190400
12373,13227,10,"[504, 4188, 6926, 7097, 7720, 8238, 9685, 11639, 11702, 11766]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1430697600
15240,7373,10,"[13876, 2091, 2091, 7114, 8690, 10604, 13878, 18866, 4956, 4956]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1469404800
11743,26294,10,"[14463, 17796, 19114, 24171, 25451, 25546, 25659, 1802, 24505, 8720]",5.0,1,"[4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0]","[0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",1485820800
24088,5351,10,"[1781, 1782, 21177, 22339, 3098, 3098, 3099, 12156, 15693, 2013]",3.0,0,"[1.0, 1.0, 2.0, 1.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0]","[0, 0, 0, 0, 1, 1, 1, 0, 1, 1]",1485561600
26234,19096,10,"[345, 1202, 1573, 2646, 5897, 7553, 15638, 16898, 18475, 18601]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",1477699200
25264,5570,10,"[24957, 1504, 12146, 171, 171, 1357, 1523, 1523, 3510, 4452]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 2.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1480809600
3538,5222,10,"[5515, 5516, 338, 338, 6388, 9666, 8209, 4396, 4396, 4435]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",1440806400
20348,9651,10,"[1498, 1522, 17184, 21034, 2282, 2445, 14229, 25069, 24944, 6316]",1.0,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1481932800
18625,3069,10,"[1970, 5261, 62, 115, 148, 1394, 2444, 2485, 2739, 2740]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1477008000
11488,10881,10,"[12404, 12404, 23301, 21911, 8961, 15765, 16354, 1052, 7641, 2554]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1479427200
26112,24884,10,"[1833, 1836, 16262, 21129, 25384, 12943, 8780, 20321, 14103, 22215]",5.0,1,"[5.0, 5.0, 2.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1489017600
9559,1276,10,"[502, 594, 685, 700, 801, 5780, 8952, 9718, 12739, 7723]",5.0,1,"[5.0, 3.0, 4.0, 4.0, 3.0, 3.0, 4.0, 5.0, 4.0, 4.0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1498176000
7228,11060,10,"[7352, 3402, 9988, 2316, 755, 12688, 17223, 899, 2159, 9933]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",1456790400
16999,685,10,"[6205, 6574, 6753, 8137, 8715, 8758, 9313, 11508, 12135, 13844]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1449705600
1755,18208,10,"[16336, 16357, 15737, 17575, 17457, 17481, 18354, 17862, 19331, 18370]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 3.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",1447545600
5637,26390,10,"[20750, 1009, 12569, 15062, 10916, 21077, 1139, 1665, 15832, 23396]",4.0,0,"[5.0, 4.0, 4.0, 5.0, 3.0, 4.0, 5.0, 5.0, 4.0, 1.0]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",1504915200
18246,22083,10,"[8731, 880, 14511, 458, 5063, 21509, 21689, 11563, 21927, 23780]",5.0,1,"[5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0, 5.0]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",1501718400
18918,12930,10,"[170, 248, 447, 612, 1870, 2806, 5121, 7855, 8348, 11326]",2.0,0,"[3.0, 3.0, 4.0, 4.0, 3.0, 2.0, 4.0, 3.0, 5.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1447027200
6933,21017,10,"[21940, 22275, 22799, 23238, 23531, 24166, 24482, 24893, 25696, 26542]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 2.0, 4.0]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 0]",1498348800
21347,696,10,"[4334, 11841, 13163, 284, 878, 30, 50, 339, 339, 647]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1470096000
18469,16573,10,"[18557, 19689, 60, 261, 364, 739, 1570, 5725, 12244, 14209]",4.0,0,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1447113600
10759,10978,10,"[1288, 1376, 2055, 2055, 3152, 3268, 3417, 3965, 3965, 6099]",3.0,0,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 2.0, 2.0, 5.0]","[1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",1427414400
22336,16803,10,"[5444, 5446, 6184, 7295, 8497, 8691, 11011, 12559, 12974, 13534]",5.0,1,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1458777600
149,60,10,"[284, 285, 5587, 21758, 2136, 16684, 17089, 7173, 22622, 25880]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1504742400
2229,711,10,"[2981, 4361, 5754, 9666, 10069, 10069, 1268, 2657, 14361, 14361]",5.0,1,"[4.0, 4.0, 3.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 1]",1431648000
4936,15271,10,"[2743, 2436, 9461, 10268, 2181, 1262, 8633, 10559, 11761, 12305]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 2.0, 4.0, 3.0, 4.0]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1486425600
10901,22734,10,"[19055, 5507, 15089, 1641, 17241, 11612, 18130, 26101, 26101, 15413]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",1509408000
9072,24002,10,"[1305, 15329, 15346, 1863, 5605, 5606, 5607, 10992, 3153, 14372]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1484956800
23666,9384,10,"[7874, 1525, 2694, 8538, 17813, 18460, 20004, 24875, 1809, 4152]",5.0,1,"[2.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",1497830400
21317,1552,10,"[335, 12974, 18171, 19244, 19181, 547, 2867, 11319, 24694, 17748]",5.0,1,"[4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",1485734400
20226,20711,10,"[9800, 12282, 13451, 13695, 13760, 14670, 15544, 15891, 16004, 18372]",5.0,1,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1451433600
590,24342,10,"[5412, 15696, 16031, 16594, 18701, 20360, 22769, 23802, 23820, 24304]",4.0,0,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 3.0, 4.0, 4.0, 1.0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1470441600
13869,18860,10,"[2011, 4677, 6587, 3024, 5895, 3106, 6837, 11144, 18123, 19262]",3.0,0,"[5.0, 3.0, 5.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1508716800
21544,18568,10,"[9608, 13988, 2018, 7034, 2190, 3547, 6031, 17511, 25709, 3138]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1489276800
12503,2379,10,"[14509, 340, 17719, 19922, 2646, 5912, 513, 4650, 22349, 1740]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",1464220800
3735,4426,10,"[836, 5781, 2136, 8266, 1321, 2329, 3546, 6312, 6312, 24]",4.0,0,"[4.0, 4.0, 3.0, 4.0, 3.0, 5.0, 5.0, 3.0, 3.0, 3.0]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1446940800
26894,5086,10,"[1266, 1539, 4772, 17045, 1107, 3606, 9344, 394, 8954, 159]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1489795200
2386,6115,10,"[13457, 12725, 19071, 10778, 945, 2618, 969, 20276, 19207, 378]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1472083200
14641,20275,10,"[3545, 19013, 19543, 419, 423, 561, 1758, 3945, 4261, 15169]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1484697600
12901,6100,10,"[14850, 796, 9246, 14519, 1408, 2107, 3774, 5768, 5903, 6039]",4.0,0,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",1454630400
4727,18610,10,"[9404, 9405, 3495, 3670, 3670, 6208, 2695, 13030, 13030, 17326]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1443225600
25640,9341,10,"[18003, 5193, 15509, 9760, 12216, 23171, 25023, 24526, 3035, 10458]",4.0,0,"[4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",1484524800
16793,2332,10,"[2522, 3184, 14631, 3036, 9355, 13548, 14799, 20463, 5754, 14607]",5.0,1,"[4.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 4.0, 5.0]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1]",1492041600
22768,15984,10,"[3771, 4088, 4804, 5618, 7649, 8510, 9285, 9367, 10084, 10631]",5.0,1,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1460246400
